hind1,hind2,hpair_ind
50,111,4325
51,111,4386
52,111,4446
53,111,4505
54,111,4563
55,111,4620
56,111,4676
57,111,4731
58,111,4785
59,111,4838
60,111,4890
61,111,4941
62,111,4991
63,111,5040
64,111,5088
65,111,5135
66,111,5181
67,111,5226
68,111,5270
69,111,5313
70,111,5355
71,111,5396
72,111,5436
73,111,5475
74,111,5513
75,111,5550
76,111,5586
77,111,5621
78,111,5655
79,111,5688
80,111,5720
81,111,5751
82,111,5781
83,111,5810
84,111,5838
85,111,5865
86,111,5891
87,111,5916
88,111,5940
89,111,5963
90,111,5985
91,111,6006
92,111,6026
93,111,6045
94,111,6063
95,111,6080
96,111,6096
97,111,6111
98,111,6125
99,111,6138
100,111,6150
101,111,6161
102,111,6171
103,111,6180
104,111,6188
105,111,6195
106,111,6201
107,111,6206
108,111,6210
109,111,6213
110,111,6215
111,111,6216
